Station,Year,Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Dinajpur,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dinajpur,2012,4,0,0,0,0,0,0,1,15,2,1,13,0,5,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,
Dinajpur,2012,5,0,13,0,0,0,0,0,0,0,0,4,8,5,0,0,0,0,3,0,9,0,2,0,0,0,0,0,0,0,1,34
Dinajpur,2012,6,0,54,19,0,0,0,0,1,0,0,0,0,0,0,0,0,3,122,5,0,0,8,55,63,10,2,0,35,2,1,
Dinajpur,2012,7,0,0,0,14,9,247,28,0,2,1,0,38,1,6,1,3,42,11,3,0,0,0,1,4,5,0,0,18,1,0,0
Dinajpur,2012,8,0,0,0,0,1,0,0,0,13,0,0,0,3,0,0,1,0,0,0,0,0,46,2,35,5,0,0,0,0,0,0
Dinajpur,2012,9,0,7,36,19,0,1,2,0,0,3,0,0,0,35,27,18,3,2,38,118,6,33,1,0,0,0,0,0,0,0,
Dinajpur,2012,10,0,0,0,22,0,0,57,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dinajpur,2012,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dinajpur,2012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faridpur,2012,1,0,1,2,0,0,6,2,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faridpur,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
Faridpur,2012,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Faridpur,2012,4,0,0,0,0,0,0,65,19,28,0,0,0,32,0,0,0,3,0,0,0,2,0,0,0,0,19,0,0,0,0,
Faridpur,2012,5,0,22,4,16,3,0,0,0,0,0,0,10,12,0,0,6,0,19,0,17,0,0,0,0,0,0,0,0,0,0,0
Faridpur,2012,6,0,0,14,0,0,52,0,1,0,1,0,0,0,0,0,0,0,4,0,1,18,8,1,5,11,5,0,0,7,0,
Faridpur,2012,7,2,1,0,22,27,2,3,3,0,4,6,0,28,36,6,16,0,39,7,0,1,1,13,6,2,0,0,3,7,7,10
Faridpur,2012,8,1,0,0,4,0,19,17,14,7,0,10,12,5,51,0,0,5,0,2,1,28,30,4,2,1,1,6,1,0,0,0
Faridpur,2012,9,1,0,0,1,13,8,0,0,0,13,9,1,1,46,21,1,0,11,3,2,0,0,0,1,3,0,0,30,0,0,
Faridpur,2012,10,0,0,0,5,16,0,18,0,0,5,11,2,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faridpur,2012,11,0,0,2,15,45,39,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Faridpur,2012,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feni,2012,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feni,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Feni,2012,3,20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feni,2012,4,0,0,0,0,0,0,27,17,68,94,30,0,42,4,0,0,16,0,0,0,0,50,0,0,0,7,0,0,31,2,
Feni,2012,5,5,39,1,19,3,0,0,0,2,0,0,0,0,1,0,7,3,6,0,14,2,0,0,0,13,0,0,2,0,21,0
Feni,2012,6,41,26,16,0,78,38,7,0,0,0,0,0,0,0,3,91,37,0,1,37,20,22,51,154,31,42,7,21,0,0,
Feni,2012,7,0,0,2,17,22,7,0,15,2,56,6,6,24,59,103,66,8,5,10,5,4,15,19,40,3,0,2,9,56,4,3
Feni,2012,8,8,8,4,2,4,23,3,16,0,0,5,16,39,20,9,0,1,0,0,30,58,11,29,1,32,0,4,0,0,67,0
Feni,2012,9,0,1,2,7,13,7,0,0,5,1,1,27,23,76,0,31,9,0,0,1,0,13,1,25,0,20,5,0,2,4,
Feni,2012,10,0,0,0,3,46,56,0,0,36,0,47,79,13,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Feni,2012,11,0,0,1,3,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Feni,2012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hatiya,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hatiya,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Hatiya,2012,3,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hatiya,2012,4,0,0,0,0,0,0,26,16,30,55,28,0,36,22,0,0,0,0,0,0,0,4,0,0,0,1,0,0,21,28,
Hatiya,2012,5,17,96,18,0,5,0,0,0,0,0,5,0,0,11,0,0,8,31,0,32,17,0,0,0,0,0,0,26,15,0,36
Hatiya,2012,6,6,92,6,0,19,2,0,0,0,0,0,0,0,0,5,87,118,3,1,11,18,26,23,58,43,8,5,7,0,0,
Hatiya,2012,7,2,0,16,12,8,2,5,3,23,21,8,7,88,8,22,86,181,5,40,30,0,8,11,17,29,2,12,28,45,11,8
Hatiya,2012,8,5,6,0,2,14,42,11,36,35,16,11,34,38,13,0,16,1,0,10,30,67,4,15,8,18,0,0,6,56,6,1
Hatiya,2012,9,11,0,0,14,48,8,9,0,3,59,23,43,18,42,24,26,0,12,0,1,0,5,7,14,2,1,0,0,0,7,
Hatiya,2012,10,0,0,17,21,48,19,0,0,0,41,89,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hatiya,2012,11,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Hatiya,2012,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ishurdi,2012,1,0,0,2,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ishurdi,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Ishurdi,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ishurdi,2012,4,1,0,0,1,0,1,3,10,19,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,
Ishurdi,2012,5,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,40,0,0,0,0,0,0,0,0,0,0,0
Ishurdi,2012,6,0,0,2,1,6,55,0,32,0,4,0,2,0,0,0,0,0,2,0,4,10,9,8,8,34,0,0,0,0,0,
Ishurdi,2012,7,0,1,5,22,1,18,27,0,4,5,0,4,9,1,7,0,15,4,5,20,0,2,7,0,2,3,9,4,1,30,9
Ishurdi,2012,8,1,1,5,0,0,1,1,9,8,0,0,4,1,9,0,0,6,0,0,0,0,24,2,13,0,7,4,1,0,0,0
Ishurdi,2012,9,0,0,0,0,14,7,31,0,0,35,9,1,1,2,42,11,4,2,4,0,0,5,0,0,0,0,0,10,0,0,
Ishurdi,2012,10,3,0,12,22,16,0,0,1,0,15,54,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ishurdi,2012,11,0,0,0,1,50,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ishurdi,2012,12,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessore,2012,1,0,2,3,0,0,0,4,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessore,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,
Jessore,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Jessore,2012,4,0,0,0,0,0,0,34,1,0,30,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,1,0,
Jessore,2012,5,10,5,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0
Jessore,2012,6,0,0,0,0,30,0,0,8,0,3,0,2,0,0,0,0,2,0,0,4,18,19,7,22,36,28,0,0,4,38,
Jessore,2012,7,32,0,0,10,26,14,0,6,28,16,0,0,8,0,34,8,0,4,8,20,7,7,19,0,32,1,4,35,5,5,5
Jessore,2012,8,2,4,0,0,31,9,7,2,2,9,10,3,2,43,0,0,0,0,5,2,22,11,1,21,0,0,0,0,0,1,0
Jessore,2012,9,0,1,0,22,52,50,13,0,2,5,18,0,0,16,43,3,25,3,1,0,0,0,0,0,0,0,0,12,0,5,
Jessore,2012,10,0,0,0,2,30,0,1,0,0,16,1,14,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jessore,2012,11,0,0,1,3,6,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jessore,2012,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khepupara,2012,1,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khepupara,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Khepupara,2012,3,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0
Khepupara,2012,4,0,0,0,0,0,0,0,1,0,58,5,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,
Khepupara,2012,5,0,28,26,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,26,0,4
Khepupara,2012,6,1,55,0,0,0,0,0,3,0,0,0,0,0,0,0,0,43,4,0,1,97,5,18,70,46,38,0,0,34,0,
Khepupara,2012,7,4,4,27,4,3,16,47,36,11,42,4,21,12,8,1,29,30,15,57,10,5,24,29,9,4,39,11,50,43,31,13
Khepupara,2012,8,23,3,1,10,11,5,6,6,85,22,10,81,51,16,2,25,1,2,2,3,9,0,1,1,0,6,4,1,0,1,4
Khepupara,2012,9,29,1,3,47,93,175,17,0,27,51,15,20,47,2,0,16,9,9,0,0,0,0,0,0,0,0,0,0,0,1,
Khepupara,2012,10,0,0,44,78,82,20,2,2,8,6,9,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khepupara,2012,11,0,0,0,1,0,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Khepupara,2012,12,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khulna,2012,1,0,0,1,0,0,0,29,7,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khulna,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,4,,
Khulna,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Khulna,2012,4,0,0,0,0,0,0,13,0,1,12,1,0,9,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,11,0,
Khulna,2012,5,0,25,4,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
Khulna,2012,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,18,25,8,1,100,71,0,0,21,2,
Khulna,2012,7,0,0,3,7,21,39,21,15,1,7,0,1,12,6,33,12,1,2,95,5,7,6,13,3,2,12,2,42,0,6,17
Khulna,2012,8,3,5,6,0,33,5,7,3,20,5,8,75,24,9,0,0,2,0,8,0,1,15,5,0,0,0,1,3,6,10,0
Khulna,2012,9,3,3,0,44,110,88,17,0,3,11,6,1,2,27,1,0,0,22,4,4,25,2,0,0,0,0,1,0,0,0,
Khulna,2012,10,0,8,34,6,11,0,0,0,12,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khulna,2012,11,0,0,0,5,1,56,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Khulna,2012,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kutubdia,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kutubdia,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Kutubdia,2012,3,0,0,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kutubdia,2012,4,0,0,0,0,0,0,0,3,20,28,32,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,36,
Kutubdia,2012,5,50,67,6,0,0,0,0,0,0,0,0,0,0,30,4,2,57,0,0,0,0,0,0,0,3,0,0,0,25,3,4
Kutubdia,2012,6,12,22,0,0,0,10,5,0,0,7,0,0,21,6,121,57,121,0,0,0,7,0,67,125,169,48,379,1,0,0,
Kutubdia,2012,7,0,0,3,6,20,25,30,28,11,6,24,33,130,193,59,18,58,140,147,0,0,24,34,42,145,14,144,72,142,79,61
Kutubdia,2012,8,39,14,2,2,4,13,20,132,5,0,39,40,138,5,0,14,8,0,0,8,9,0,0,0,0,0,12,0,8,15,0
Kutubdia,2012,9,0,2,0,0,16,0,0,0,19,8,0,24,18,77,2,0,0,1,0,0,0,0,0,0,9,61,23,0,0,0,
Kutubdia,2012,10,4,0,76,78,121,101,0,0,0,27,99,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kutubdia,2012,11,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
Kutubdia,2012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.court,2012,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M.court,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
M.court,2012,3,41,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
M.court,2012,4,0,0,0,0,0,0,62,22,21,37,21,0,34,29,0,0,0,0,0,0,0,19,0,0,0,12,0,0,9,1,
M.court,2012,5,1,26,9,2,3,0,0,0,0,0,0,0,0,12,0,0,74,15,0,87,0,0,0,0,4,0,0,0,0,8,45
M.court,2012,6,5,10,16,0,11,62,1,0,0,0,0,0,1,10,0,10,50,0,0,11,22,18,19,134,31,34,1,37,0,0,
M.court,2012,7,0,0,4,13,7,9,0,0,28,16,5,16,24,3,50,14,23,1,20,13,0,3,24,36,0,0,23,38,20,27,14
M.court,2012,8,10,5,0,0,12,19,22,18,43,0,12,13,80,32,3,0,0,0,0,49,22,8,20,16,42,3,4,0,9,0,0
M.court,2012,9,59,0,2,0,4,7,4,0,10,4,7,22,56,64,10,6,6,9,0,0,0,2,0,20,25,0,0,0,0,5,
M.court,2012,10,0,0,2,8,28,11,4,0,4,20,59,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.court,2012,11,0,0,0,1,2,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
M.court,2012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madaripur,2012,1,0,0,2,0,0,0,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madaripur,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,,
Madaripur,2012,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madaripur,2012,4,0,0,0,0,0,1,60,8,23,4,0,0,37,1,0,0,0,0,0,0,0,13,0,0,0,19,0,0,4,0,
Madaripur,2012,5,0,21,10,38,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,14,0,0
Madaripur,2012,6,1,23,5,0,30,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,5,15,12,24,17,0,0,0,0,
Madaripur,2012,7,0,0,8,22,30,34,37,2,6,18,1,7,26,18,59,0,3,29,12,0,2,12,8,8,1,1,3,9,6,11,4
Madaripur,2012,8,1,9,2,0,3,14,0,13,7,0,16,12,9,14,1,0,0,0,2,7,6,50,17,0,11,3,0,3,1,0,2
Madaripur,2012,9,2,4,0,2,21,25,2,0,20,9,4,1,0,33,1,27,0,26,0,5,6,0,0,0,3,0,25,0,0,0,
Madaripur,2012,10,0,0,63,4,54,1,0,29,2,1,9,20,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madaripur,2012,11,0,0,2,4,17,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Madaripur,2012,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongla,2012,1,0,0,1,0,0,0,5,1,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongla,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Mongla,2012,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongla,2012,4,0,0,0,0,0,0,7,1,0,16,7,0,8,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,38,0,
Mongla,2012,5,0,15,20,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Mongla,2012,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,12,8,2,12,40,81,0,12,1,16,
Mongla,2012,7,0,0,14,12,7,7,9,17,9,8,0,24,2,6,74,3,11,0,36,8,4,20,18,4,23,4,5,11,10,3,10
Mongla,2012,8,0,1,5,7,30,1,7,15,58,25,2,32,11,16,8,20,0,7,0,0,16,131,38,0,1,3,1,0,2,9,3
Mongla,2012,9,11,27,0,78,77,117,9,0,6,30,7,0,1,18,4,1,2,13,0,5,0,3,4,1,0,0,6,0,0,0,
Mongla,2012,10,0,2,24,0,11,0,15,0,20,33,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongla,2012,11,0,0,0,1,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mongla,2012,12,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mymensingh,2012,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
Mymensingh,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Mymensingh,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mymensingh,2012,4,0,0,0,0,0,1,2,1,29,14,20,0,7,1,0,34,34,0,18,28,9,0,0,0,0,0,3,0,1,0,
Mymensingh,2012,5,0,6,4,0,0,0,0,0,0,0,0,8,16,0,6,19,1,0,1,0,0,0,7,0,14,0,3,0,0,0,0
Mymensingh,2012,6,0,0,79,0,0,0,0,2,0,0,0,13,0,0,7,10,1,34,5,7,1,1,2,8,45,13,0,3,1,9,
Mymensingh,2012,7,2,39,2,24,1,1,25,21,2,22,45,9,28,60,16,27,11,1,13,2,1,3,1,40,7,1,0,0,1,3,1
Mymensingh,2012,8,0,4,0,1,1,2,6,0,12,1,22,3,82,9,0,0,0,0,0,2,23,25,41,2,2,0,0,0,0,0,0
Mymensingh,2012,9,0,0,40,42,1,1,0,0,5,6,0,14,4,1,30,28,1,1,20,0,0,0,0,18,0,0,0,9,0,0,
Mymensingh,2012,10,17,0,0,1,1,0,0,0,6,11,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mymensingh,2012,11,0,0,0,0,5,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mymensingh,2012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patuakhali,2012,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patuakhali,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Patuakhali,2012,3,0,0,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patuakhali,2012,4,0,0,0,0,0,0,11,0,0,40,1,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,
Patuakhali,2012,5,3,29,13,6,18,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patuakhali,2012,6,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,5,35,8,14,95,10,58,0,0,0,0,
Patuakhali,2012,7,0,4,16,4,1,4,18,1,5,33,0,24,2,0,11,1,47,3,21,1,7,11,5,4,1,6,11,115,26,2,8
Patuakhali,2012,8,15,0,4,5,26,12,5,12,11,4,59,33,32,91,3,6,1,6,10,3,24,6,32,1,0,8,0,20,3,7,0
Patuakhali,2012,9,0,0,0,59,44,111,5,0,13,9,10,5,29,5,1,19,2,6,0,1,0,4,1,3,14,0,6,0,0,1,
Patuakhali,2012,10,0,0,16,12,38,2,0,0,6,56,5,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patuakhali,2012,11,0,0,0,0,0,54,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Patuakhali,2012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajshahi,2012,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Rajshahi,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rajshahi,2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajshahi,2012,4,53,0,0,1,0,26,4,22,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rajshahi,2012,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,2
Rajshahi,2012,6,0,6,1,0,0,52,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,3,12,7,42,0,0,0,0,1,
Rajshahi,2012,7,0,0,0,13,2,36,26,14,2,8,0,12,23,25,24,2,65,6,13,0,0,4,1,0,0,0,0,15,4,18,1
Rajshahi,2012,8,1,1,0,0,0,6,3,1,2,50,0,4,22,0,0,0,16,24,0,0,13,0,9,1,0,19,7,0,0,0,0
Rajshahi,2012,9,0,0,10,0,8,7,12,0,0,14,2,7,24,1,30,1,24,13,5,0,1,0,14,0,0,0,0,0,0,5,
Rajshahi,2012,10,8,0,0,21,1,0,0,0,1,0,42,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajshahi,2012,11,0,0,0,6,43,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Rajshahi,2012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Rangamati,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangamati,2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Rangamati,2012,3,15,0,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
Rangamati,2012,4,0,0,0,0,0,0,8,8,69,49,32,0,20,8,0,0,0,0,0,0,0,12,0,3,0,9,0,31,30,5,
Rangamati,2012,5,5,36,1,0,0,0,0,0,0,0,0,0,31,1,21,20,0,0,0,0,2,0,0,0,11,0,0,0,1,31,27
Rangamati,2012,6,31,79,25,0,54,7,33,20,0,6,0,0,0,0,1,82,85,0,1,1,1,6,17,112,216,11,26,2,0,18,
Rangamati,2012,7,30,12,0,11,35,5,16,2,2,0,0,16,32,8,89,4,17,33,55,6,2,16,18,31,23,0,7,4,9,3,3
Rangamati,2012,8,5,2,12,49,1,0,1,20,0,62,1,47,22,7,0,1,4,0,4,3,41,1,1,0,2,0,0,5,4,0,2
Rangamati,2012,9,0,2,31,4,46,45,0,0,17,3,0,0,8,2,0,0,4,1,0,3,2,0,0,14,2,32,1,10,30,11,
Rangamati,2012,10,7,0,10,3,137,45,0,0,3,1,64,40,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangamati,2012,11,0,0,0,1,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,
Rangamati,2012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rangpur,2012,1,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rangpur,2012,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
