Year,Station,Month,Rainfall,StationIndex
2011,Ishurdi,6,253,14
2011,Ishurdi,7,289,14
2011,Ishurdi,8,645,14
2011,Ishurdi,9,261,14
2011,Ishurdi,10,2,14
2011,Ishurdi,11,0,14
2011,Ishurdi,12,0,14
2011,Jessore,1,0,15
2011,Jessore,2,0,15
2011,Jessore,3,34,15
2011,Jessore,4,33,15
2011,Jessore,5,132,15
2011,Jessore,6,314,15
2011,Jessore,7,296,15
2011,Jessore,8,306,15
2011,Jessore,9,227,15
2011,Jessore,10,18,15
2011,Jessore,11,1,15
2011,Jessore,12,0,15
2011,Khepupara,1,0,16
2011,Khepupara,2,0,16
2011,Khepupara,3,35,16
2011,Khepupara,4,106,16
2011,Khepupara,5,249,16
2011,Khepupara,6,542,16
2011,Khepupara,7,802,16
2011,Khepupara,8,925,16
2011,Khepupara,9,345,16
2011,Khepupara,10,88,16
2011,Khepupara,11,0,16
2011,Khepupara,12,0,16
2011,Khulna,1,0,17
2011,Khulna,2,1,17
2011,Khulna,3,16,17
2011,Khulna,4,28,17
2011,Khulna,5,145,17
2011,Khulna,6,381,17
2011,Khulna,7,387,17
2011,Khulna,8,614,17
2011,Khulna,9,367,17
2011,Khulna,10,3,17
2011,Khulna,11,6,17
2011,Khulna,12,0,17
2011,Kutubdia,1,5,18
2011,Kutubdia,2,0,18
2011,Kutubdia,3,22,18
2011,Kutubdia,4,118,18
2011,Kutubdia,5,316,18
2011,Kutubdia,6,952,18
2011,Kutubdia,7,803,18
2011,Kutubdia,8,856,18
2011,Kutubdia,9,597,18
2011,Kutubdia,10,224,18
2011,Kutubdia,11,0,18
2011,Kutubdia,12,1,18
2011,M.court,1,0,19
2011,M.court,2,6,19
2011,M.court,3,24,19
2011,M.court,4,61,19
2011,M.court,5,358,19
2011,M.court,6,794,19
2011,M.court,7,791,19
2011,M.court,8,691,19
2011,M.court,9,392,19
2011,M.court,10,117,19
2011,M.court,11,0,19
2011,M.court,12,0,19
2011,Madaripur,1,0,20
2011,Madaripur,2,1,20
2011,Madaripur,3,20,20
2011,Madaripur,4,101,20
2011,Madaripur,5,169,20
2011,Madaripur,6,408,20
2011,Madaripur,7,342,20
2011,Madaripur,8,380,20
2011,Madaripur,9,131,20
2011,Madaripur,10,61,20
2011,Madaripur,11,0,20
2011,Madaripur,12,0,20
2011,Mongla,1,0,21
2011,Mongla,2,0,21
2011,Mongla,3,8,21
2011,Mongla,4,112,21
2011,Mongla,5,132,21
2011,Mongla,6,504,21
2011,Mongla,7,392,21
2011,Mongla,8,639,21
2011,Mongla,9,421,21
2011,Mongla,10,39,21
2011,Mongla,11,0,21
2011,Mongla,12,0,21
2011,Mymensingh,1,1,22
2011,Mymensingh,2,12,22
2011,Mymensingh,3,32,22
2011,Mymensingh,4,80,22
2011,Mymensingh,5,239,22
2011,Mymensingh,6,449,22
2011,Mymensingh,7,333,22
2011,Mymensingh,8,741,22
2011,Mymensingh,9,242,22
2011,Mymensingh,10,18,22
2011,Mymensingh,11,0,22
2011,Mymensingh,12,0,22
2011,Patuakhali,1,0,23
2011,Patuakhali,2,0,23
2011,Patuakhali,3,17,23
2011,Patuakhali,4,34,23
2011,Patuakhali,5,180,23
2011,Patuakhali,6,680,23
2011,Patuakhali,7,356,23
2011,Patuakhali,8,655,23
2011,Patuakhali,9,406,23
2011,Patuakhali,10,80,23
2011,Patuakhali,11,6,23
2011,Patuakhali,12,0,23
2011,Rajshahi,1,6,24
2011,Rajshahi,2,0,24
2011,Rajshahi,3,10,24
2011,Rajshahi,4,94,24
2011,Rajshahi,5,187,24
2011,Rajshahi,6,341,24
2011,Rajshahi,7,144,24
2011,Rajshahi,8,454,24
2011,Rajshahi,9,203,24
2011,Rajshahi,10,35,24
2011,Rajshahi,11,1,24
2011,Rajshahi,12,0,24
2011,Rangamati,1,1,25
2011,Rangamati,2,1,25
2011,Rangamati,3,49,25
2011,Rangamati,4,78,25
2011,Rangamati,5,169,25
2011,Rangamati,6,516,25
2011,Rangamati,7,463,25
2011,Rangamati,8,566,25
2011,Rangamati,9,420,25
2011,Rangamati,10,98,25
2011,Rangamati,11,0,25
2011,Rangamati,12,0,25
2011,Rangpur,1,0,26
2011,Rangpur,2,20,26
2011,Rangpur,3,13,26
2011,Rangpur,4,28,26
2011,Rangpur,5,261,26
2011,Rangpur,6,306,26
2011,Rangpur,7,389,26
2011,Rangpur,8,542,26
2011,Rangpur,9,366,26
2011,Rangpur,10,6,26
2011,Rangpur,11,1,26
2011,Rangpur,12,0,26
2011,Sandwip,1,0,27
2011,Sandwip,2,0,27
2011,Sandwip,3,120,27
2011,Sandwip,4,124,27
2011,Sandwip,5,372,27
2011,Sandwip,6,661,27
2011,Sandwip,7,734,27
2011,Sandwip,8,1124,27
2011,Sandwip,9,823,27
2011,Sandwip,10,302,27
2011,Sandwip,11,0,27
2011,Sandwip,12,0,27
2011,Satkhira,1,0,28
2011,Satkhira,2,1,28
2011,Satkhira,3,58,28
2011,Satkhira,4,58,28
2011,Satkhira,5,218,28
2011,Satkhira,6,450,28
2011,Satkhira,7,428,28
2011,Satkhira,8,638,28
2011,Satkhira,9,217,28
2011,Satkhira,10,53,28
2011,Satkhira,11,0,28
2011,Satkhira,12,0,28
2011,Sitakunda,1,1,29
2011,Sitakunda,2,0,29
2011,Sitakunda,3,126,29
2011,Sitakunda,4,163,29
2011,Sitakunda,5,361,29
2011,Sitakunda,6,502,29
2011,Sitakunda,7,818,29
2011,Sitakunda,8,1136,29
2011,Sitakunda,9,524,29
2011,Sitakunda,10,127,29
2011,Sitakunda,11,0,29
2011,Sitakunda,12,0,29
2011,Srimangal,1,6,30
2011,Srimangal,2,7,30
2011,Srimangal,3,56,30
2011,Srimangal,4,96,30
2011,Srimangal,5,595,30
2011,Srimangal,6,401,30
2011,Srimangal,7,401,30
2011,Srimangal,8,307,30
2011,Srimangal,9,108,30
2011,Srimangal,10,73,30
2011,Srimangal,11,0,30
2011,Srimangal,12,0,30
2011,Sylhet,1,0,31
2011,Sylhet,2,3,31
2011,Sylhet,3,99,31
2011,Sylhet,4,78,31
2011,Sylhet,5,403,31
2011,Sylhet,6,578,31
2011,Sylhet,7,673,31
2011,Sylhet,8,722,31
2011,Sylhet,9,490,31
2011,Sylhet,10,55,31
2011,Sylhet,11,0,31
2011,Sylhet,12,0,31
2011,Tangail,1,3,32
2011,Tangail,2,0,32
2011,Tangail,3,48,32
2011,Tangail,4,68,32
2011,Tangail,5,198,32
2011,Tangail,6,303,32
2011,Tangail,7,259,32
2011,Tangail,8,761,32
2011,Tangail,9,150,32
2011,Tangail,10,49,32
2011,Tangail,11,0,32
2011,Tangail,12,0,32
2011,Teknaf,1,9,33
2011,Teknaf,2,1,33
2011,Teknaf,3,11,33
2011,Teknaf,4,130,33
2011,Teknaf,5,312,33
2011,Teknaf,6,1180,33
2011,Teknaf,7,848,33
2011,Teknaf,8,1163,33
2011,Teknaf,9,826,33
2011,Teknaf,10,474,33
2011,Teknaf,11,0,33
2011,Teknaf,12,0,33
2012,Ambagan_ctg,1,0,1
2012,Ambagan_ctg,2,0,1
2012,Ambagan_ctg,3,31,1
2012,Ambagan_ctg,4,231,1
2012,Ambagan_ctg,5,114,1
2012,Ambagan_ctg,6,1268,1
2012,Ambagan_ctg,7,662,1
2012,Ambagan_ctg,8,300,1
2012,Ambagan_ctg,9,221,1
2012,Ambagan_ctg,10,445,1
2012,Ambagan_ctg,11,3,1
2012,Ambagan_ctg,12,0,1
2012,Barisal,1,31,2
2012,Barisal,2,2,2
2012,Barisal,3,11,2
2012,Barisal,4,223,2
2012,Barisal,5,105,2
2012,Barisal,6,205,2
2012,Barisal,7,275,2
2012,Barisal,8,270,2
2012,Barisal,9,381,2
2012,Barisal,10,70,2
2012,Barisal,11,44,2
2012,Barisal,12,0,2
2012,Bhola,1,6,3
2012,Bhola,2,1,3
2012,Bhola,3,8,3
2012,Bhola,4,191,3
2012,Bhola,5,96,3
2012,Bhola,6,233,3
2012,Bhola,7,323,3
2012,Bhola,8,285,3
2012,Bhola,9,191,3
2012,Bhola,10,123,3
2012,Bhola,11,35,3
2012,Bhola,12,1,3
2012,Bogra,1,19,4
2012,Bogra,2,0,4
2012,Bogra,3,0,4
2012,Bogra,4,74,4
2012,Bogra,5,94,4
2012,Bogra,6,147,4
2012,Bogra,7,186,4
2012,Bogra,8,164,4
2012,Bogra,9,345,4
2012,Bogra,10,74,4
2012,Bogra,11,36,4
2012,Bogra,12,1,4
2012,Chandpur,1,12,5
2012,Chandpur,2,12,5
2012,Chandpur,3,30,5
2012,Chandpur,4,194,5
2012,Chandpur,5,121,5
2012,Chandpur,6,279,5
2012,Chandpur,7,298,5
2012,Chandpur,8,452,5
2012,Chandpur,9,137,5
2012,Chandpur,10,128,5
2012,Chandpur,11,92,5
2012,Chandpur,12,2,5
2012,Chittagong,1,0,6
2012,Chittagong,2,0,6
2012,Chittagong,3,30,6
2012,Chittagong,4,192,6
2012,Chittagong,5,188,6
2012,Chittagong,6,1337,6
2012,Chittagong,7,788,6
2012,Chittagong,8,299,6
2012,Chittagong,9,170,6
2012,Chittagong,10,636,6
2012,Chittagong,11,3,6
2012,Chittagong,12,0,6
2012,Comilla,1,16,7
2012,Comilla,2,1,7
2012,Comilla,3,13,7
2012,Comilla,4,195,7
2012,Comilla,5,209,7
2012,Comilla,6,442,7
2012,Comilla,7,282,7
2012,Comilla,8,373,7
2012,Comilla,9,178,7
2012,Comilla,10,115,7
2012,Comilla,11,102,7
2012,Comilla,12,3,7
2012,CoxsBazar,1,0,8
2012,CoxsBazar,2,0,8
2012,CoxsBazar,3,109,8
2012,CoxsBazar,4,148,8
2012,CoxsBazar,5,254,8
2012,CoxsBazar,6,1102,8
2012,CoxsBazar,7,1130,8
2012,CoxsBazar,8,801,8
2012,CoxsBazar,9,302,8
2012,CoxsBazar,10,263,8
2012,CoxsBazar,11,14,8
2012,CoxsBazar,12,0,8
2012,Dhaka,1,10,9
2012,Dhaka,2,1,9
2012,Dhaka,3,37,9
2012,Dhaka,4,269,9
2012,Dhaka,5,137,9
2012,Dhaka,6,175,9
2012,Dhaka,7,226,9
2012,Dhaka,8,282,9
2012,Dhaka,9,81,9
2012,Dhaka,10,38,9
2012,Dhaka,11,68,9
2012,Dhaka,12,5,9
2012,Dinajpur,1,5,10
2012,Dinajpur,2,5,10
2012,Dinajpur,3,3,10
2012,Dinajpur,4,57,10
2012,Dinajpur,5,79,10
2012,Dinajpur,6,380,10
2012,Dinajpur,7,435,10
2012,Dinajpur,8,106,10
2012,Dinajpur,9,349,10
2012,Dinajpur,10,91,10
2012,Dinajpur,11,1,10
2012,Dinajpur,12,0,10
2012,Faridpur,1,30,11
2012,Faridpur,2,1,11
2012,Faridpur,3,4,11
2012,Faridpur,4,168,11
2012,Faridpur,5,109,11
2012,Faridpur,6,128,11
2012,Faridpur,7,252,11
2012,Faridpur,8,221,11
2012,Faridpur,9,165,11
2012,Faridpur,10,83,11
2012,Faridpur,11,111,11
2012,Faridpur,12,7,11
2012,Feni,1,2,12
2012,Feni,2,0,12
2012,Feni,3,28,12
2012,Feni,4,388,12
2012,Feni,5,138,12
2012,Feni,6,723,12
2012,Feni,7,568,12
2012,Feni,8,390,12
2012,Feni,9,274,12
2012,Feni,10,356,12
2012,Feni,11,18,12
2012,Feni,12,0,12
2012,Hatiya,1,0,13
2012,Hatiya,2,0,13
2012,Hatiya,3,8,13
2012,Hatiya,4,267,13
2012,Hatiya,5,317,13
2012,Hatiya,6,538,13
2012,Hatiya,7,738,13
2012,Hatiya,8,501,13
2012,Hatiya,9,377,13
2012,Hatiya,10,244,13
2012,Hatiya,11,13,13
2012,Hatiya,12,2,13
2012,Ishurdi,1,12,14
2012,Ishurdi,2,0,14
2012,Ishurdi,3,5,14
2012,Ishurdi,4,51,14
2012,Ishurdi,5,69,14
2012,Ishurdi,6,177,14
2012,Ishurdi,7,215,14
2012,Ishurdi,8,97,14
2012,Ishurdi,9,178,14
2012,Ishurdi,10,157,14
2012,Ishurdi,11,86,14
2012,Ishurdi,12,15,14
2012,Jessore,1,31,15
2012,Jessore,2,4,15
2012,Jessore,3,5,15
2012,Jessore,4,82,15
2012,Jessore,5,36,15
2012,Jessore,6,221,15
2012,Jessore,7,334,15
2012,Jessore,8,187,15
2012,Jessore,9,271,15
2012,Jessore,10,71,15
2012,Jessore,11,61,15
2012,Jessore,12,2,15
2012,Khepupara,1,9,16
2012,Khepupara,2,0,16
2012,Khepupara,3,49,16
2012,Khepupara,4,96,16
2012,Khepupara,5,128,16
2012,Khepupara,6,415,16
2012,Khepupara,7,639,16
2012,Khepupara,8,392,16
2012,Khepupara,9,562,16
2012,Khepupara,10,259,16
2012,Khepupara,11,69,16
2012,Khepupara,12,10,16
2012,Khulna,1,66,17
2012,Khulna,2,18,17
2012,Khulna,3,1,17
2012,Khulna,4,52,17
2012,Khulna,5,63,17
2012,Khulna,6,255,17
2012,Khulna,7,391,17
2012,Khulna,8,254,17
2012,Khulna,9,374,17
2012,Khulna,10,89,17
2012,Khulna,11,80,17
2012,Khulna,12,2,17
2012,Kutubdia,1,0,18
2012,Kutubdia,2,0,18
2012,Kutubdia,3,37,18
2012,Kutubdia,4,135,18
2012,Kutubdia,5,251,18
2012,Kutubdia,6,1178,18
2012,Kutubdia,7,1688,18
2012,Kutubdia,8,527,18
2012,Kutubdia,9,260,18
2012,Kutubdia,10,554,18
2012,Kutubdia,11,47,18
2012,Kutubdia,12,0,18
2012,M.court,1,6,19
2012,M.court,2,0,19
2012,M.court,3,44,19
2012,M.court,4,267,19
2012,M.court,5,286,19
2012,M.court,6,483,19
2012,M.court,7,431,19
2012,M.court,8,442,19
2012,M.court,9,322,19
2012,M.court,10,156,19
2012,M.court,11,29,19
2012,M.court,12,0,19
2012,Madaripur,1,25,20
2012,Madaripur,2,16,20
2012,Madaripur,3,1,20
2012,Madaripur,4,170,20
2012,Madaripur,5,110,20
2012,Madaripur,6,144,20
2012,Madaripur,7,377,20
2012,Madaripur,8,203,20
2012,Madaripur,9,216,20
2012,Madaripur,10,197,20
2012,Madaripur,11,86,20
2012,Madaripur,12,1,20
2012,Mongla,1,40,21
2012,Mongla,2,13,21
2012,Mongla,3,8,21
2012,Mongla,4,85,21
2012,Mongla,5,61,21
2012,Mongla,6,193,21
2012,Mongla,7,359,21
2012,Mongla,8,449,21
2012,Mongla,9,420,21
2012,Mongla,10,114,21
2012,Mongla,11,34,21
2012,Mongla,12,8,21
2012,Mymensingh,1,18,22
2012,Mymensingh,2,0,22
2012,Mymensingh,3,1,22
2012,Mymensingh,4,202,22
2012,Mymensingh,5,85,22
2012,Mymensingh,6,241,22
2012,Mymensingh,7,409,22
2012,Mymensingh,8,238,22
2012,Mymensingh,9,221,22
2012,Mymensingh,10,45,22
2012,Mymensingh,11,19,22
2012,Mymensingh,12,0,22
2012,Patuakhali,1,7,23
2012,Patuakhali,2,2,23
2012,Patuakhali,3,48,23
2012,Patuakhali,4,80,23
2012,Patuakhali,5,79,23
2012,Patuakhali,6,287,23
2012,Patuakhali,7,392,23
2012,Patuakhali,8,439,23
2012,Patuakhali,9,348,23
2012,Patuakhali,10,142,23
2012,Patuakhali,11,71,23
2012,Patuakhali,12,0,23
2012,Rajshahi,1,6,24
2012,Rajshahi,2,0,24
2012,Rajshahi,3,6,24
2012,Rajshahi,4,123,24
2012,Rajshahi,5,17,24
2012,Rajshahi,6,137,24
2012,Rajshahi,7,314,24
2012,Rajshahi,8,179,24
2012,Rajshahi,9,178,24
2012,Rajshahi,10,102,24
2012,Rajshahi,11,101,24
2012,Rajshahi,12,1,24
2012,Rangamati,1,0,25
2012,Rangamati,2,0,25
2012,Rangamati,3,91,25
2012,Rangamati,4,284,25
2012,Rangamati,5,187,25
2012,Rangamati,6,834,25
2012,Rangamati,7,489,25
2012,Rangamati,8,297,25
2012,Rangamati,9,268,25
2012,Rangamati,10,344,25
2012,Rangamati,11,23,25
2012,Rangamati,12,0,25
2012,Rangpur,1,7,26
2012,Rangpur,2,2,26
2012,Rangpur,3,2,26
2012,Rangpur,4,191,26
2012,Rangpur,5,212,26
2012,Rangpur,6,369,26
2012,Rangpur,7,445,26
2012,Rangpur,8,187,26
2012,Rangpur,9,405,26
2012,Rangpur,10,57,26
2012,Rangpur,11,0,26
2012,Rangpur,12,0,26
2012,Sandwip,1,0,27
2012,Sandwip,2,0,27
2012,Sandwip,3,52,27
2012,Sandwip,4,314,27
2012,Sandwip,5,226,27
2012,Sandwip,6,753,27
2012,Sandwip,7,1399,27
2012,Sandwip,8,889,27
2012,Sandwip,9,182,27
2012,Sandwip,10,263,27
2012,Sandwip,11,3,27
2012,Sandwip,12,0,27
2012,Satkhira,1,36,28
2012,Satkhira,2,14,28
2012,Satkhira,3,0,28
2012,Satkhira,4,94,28
2012,Satkhira,5,72,28
2012,Satkhira,6,199,28
2012,Satkhira,7,239,28
2012,Satkhira,8,314,28
2012,Satkhira,9,282,28
2012,Satkhira,10,95,28
2012,Satkhira,11,105,28
2012,Satkhira,12,8,28
2012,Sitakunda,1,1,29
2012,Sitakunda,2,0,29
2012,Sitakunda,3,24,29
2012,Sitakunda,4,352,29
2012,Sitakunda,5,251,29
2012,Sitakunda,6,954,29
2012,Sitakunda,7,1274,29
2012,Sitakunda,8,567,29
2012,Sitakunda,9,234,29
2012,Sitakunda,10,256,29
2012,Sitakunda,11,19,29
2012,Sitakunda,12,1,29
2012,Srimangal,1,3,30
2012,Srimangal,2,0,30
2012,Srimangal,3,17,30
2012,Srimangal,4,290,30
2012,Srimangal,5,268,30
2012,Srimangal,6,518,30
2012,Srimangal,7,125,30
2012,Srimangal,8,353,30
2012,Srimangal,9,139,30
2012,Srimangal,10,193,30
2012,Srimangal,11,21,30
2012,Srimangal,12,0,30
2012,Sylhet,1,10,31
2012,Sylhet,2,0,31
2012,Sylhet,3,101,31
2012,Sylhet,4,659,31
2012,Sylhet,5,406,31
2012,Sylhet,6,1185,31
2012,Sylhet,7,700,31
2012,Sylhet,8,738,31
2012,Sylhet,9,261,31
2012,Sylhet,10,502,31
2012,Sylhet,11,48,31
2012,Sylhet,12,0,31
2012,Tangail,1,10,32
2012,Tangail,2,0,32
2012,Tangail,3,2,32
2012,Tangail,4,106,32
2012,Tangail,5,171,32
2012,Tangail,6,246,32
2012,Tangail,7,241,32
2012,Tangail,8,204,32
2012,Tangail,9,319,32
2012,Tangail,10,75,32
2012,Tangail,11,94,32
2012,Tangail,12,1,32
2012,Teknaf,1,0,33
2012,Teknaf,2,0,33
2012,Teknaf,3,22,33
2012,Teknaf,4,142,33
2012,Teknaf,5,154,33
2012,Teknaf,6,1431,33
2012,Teknaf,7,1349,33
2012,Teknaf,8,933,33
2012,Teknaf,9,496,33
2012,Teknaf,10,319,33
2012,Teknaf,11,23,33
2012,Teknaf,12,0,33
2013,Ambagan_ctg,1,0,1
2013,Ambagan_ctg,2,1,1
2013,Ambagan_ctg,3,5,1
2013,Ambagan_ctg,4,58,1
2013,Ambagan_ctg,5,469,1
2013,Ambagan_ctg,6,504,1
2013,Ambagan_ctg,7,391,1
2013,Ambagan_ctg,8,243,1
2013,Ambagan_ctg,9,305,1
2013,Ambagan_ctg,10,403,1
2013,Ambagan_ctg,11,0,1
2013,Ambagan_ctg,12,0,1
2013,Barisal,1,0,2
2013,Barisal,2,6,2
2013,Barisal,3,5,2
2013,Barisal,4,64,2
2013,Barisal,5,701,2
2013,Barisal,6,277,2
2013,Barisal,7,377,2
2013,Barisal,8,398,2
2013,Barisal,9,312,2
2013,Barisal,10,181,2
2013,Barisal,11,0,2
2013,Barisal,12,0,2
2013,Bhola,1,0,3
2013,Bhola,2,9,3
2013,Bhola,3,0,3
2013,Bhola,4,28,3
2013,Bhola,5,655,3
2013,Bhola,6,270,3
2013,Bhola,7,327,3
2013,Bhola,8,477,3
2013,Bhola,9,228,3
2013,Bhola,10,200,3
2013,Bhola,11,0,3
2013,Bhola,12,0,3
2013,Bogra,1,0,4
2013,Bogra,2,22,4
2013,Bogra,3,3,4
2013,Bogra,4,0,4
2013,Bogra,5,152,4
2013,Bogra,6,204,4
2013,Bogra,7,283,4
2013,Bogra,8,256,4
2013,Bogra,9,99,4
2013,Bogra,10,200,4
2013,Bogra,11,0,4
2013,Bogra,12,0,4
2013,Chandpur,1,0,5
2013,Chandpur,2,3,5
2013,Chandpur,3,15,5
2013,Chandpur,4,135,5
2013,Chandpur,5,670,5
2013,Chandpur,6,497,5
2013,Chandpur,7,225,5
2013,Chandpur,8,331,5
2013,Chandpur,9,502,5
2013,Chandpur,10,167,5
2013,Chandpur,11,0,5
2013,Chandpur,12,0,5
2013,Chittagong,1,0,6
2013,Chittagong,2,0,6
2013,Chittagong,3,3,6
2013,Chittagong,4,58,6
2013,Chittagong,5,773,6
2013,Chittagong,6,513,6
2013,Chittagong,7,405,6
2013,Chittagong,8,267,6
2013,Chittagong,9,173,6
2013,Chittagong,10,369,6
2013,Chittagong,11,0,6
2013,Chittagong,12,0,6
2013,Comilla,1,0,7
2013,Comilla,2,3,7
2013,Comilla,3,30,7
2013,Comilla,4,28,7
2013,Comilla,5,467,7
2013,Comilla,6,214,7
2013,Comilla,7,276,7
2013,Comilla,8,243,7
2013,Comilla,9,255,7
2013,Comilla,10,124,7
2013,Comilla,11,0,7
2013,Comilla,12,3,7
2013,CoxsBazar,1,0,8
2013,CoxsBazar,2,0,8
2013,CoxsBazar,3,0,8
2013,CoxsBazar,4,54,8
2013,CoxsBazar,5,700,8
2013,CoxsBazar,6,876,8
2013,CoxsBazar,7,772,8
2013,CoxsBazar,8,1000,8
2013,CoxsBazar,9,237,8
2013,CoxsBazar,10,420,8
2013,CoxsBazar,11,0,8
2013,CoxsBazar,12,0,8
2013,Dhaka,1,0,9
2013,Dhaka,2,8,9
2013,Dhaka,3,26,9
2013,Dhaka,4,32,9
2013,Dhaka,5,378,9
2013,Dhaka,6,325,9
2013,Dhaka,7,302,9
2013,Dhaka,8,212,9
2013,Dhaka,9,138,9
2013,Dhaka,10,131,9
2013,Dhaka,11,0,9
2013,Dhaka,12,4,9
2013,Dinajpur,1,0,10
2013,Dinajpur,2,10,10
2013,Dinajpur,3,0,10
2013,Dinajpur,4,99,10
2013,Dinajpur,5,133,10
2013,Dinajpur,6,370,10
2013,Dinajpur,7,255,10
2013,Dinajpur,8,469,10
2013,Dinajpur,9,182,10
2013,Dinajpur,10,309,10
2013,Dinajpur,11,0,10
2013,Dinajpur,12,0,10
2013,Faridpur,1,0,11
2013,Faridpur,2,12,11
2013,Faridpur,3,12,11
2013,Faridpur,4,55,11
2013,Faridpur,5,380,11
2013,Faridpur,6,291,11
2013,Faridpur,7,198,11
2013,Faridpur,8,264,11
2013,Faridpur,9,225,11
2013,Faridpur,10,202,11
2013,Faridpur,11,0,11
2013,Faridpur,12,0,11
2013,Feni,1,0,12
2013,Feni,2,3,12
2013,Feni,3,26,12
2013,Feni,4,17,12
2013,Feni,5,533,12
2013,Feni,6,493,12
2013,Feni,7,382,12
2013,Feni,8,468,12
2013,Feni,9,373,12
2013,Feni,10,193,12
2013,Feni,11,0,12
2013,Feni,12,0,12
2013,Hatiya,1,0,13
2013,Hatiya,2,4,13
2013,Hatiya,3,0,13
2013,Hatiya,4,50,13
2013,Hatiya,5,842,13
2013,Hatiya,6,592,13
2013,Hatiya,7,544,13
2013,Hatiya,8,677,13
2013,Hatiya,9,435,13
2013,Hatiya,10,292,13
2013,Hatiya,11,0,13
2013,Hatiya,12,0,13
2013,Ishurdi,1,1,14
2013,Ishurdi,2,14,14
2013,Ishurdi,3,0,14
2013,Ishurdi,4,69,14
2013,Ishurdi,5,182,14
2013,Ishurdi,6,264,14
2013,Ishurdi,7,130,14
2013,Ishurdi,8,218,14
2013,Ishurdi,9,121,14
2013,Ishurdi,10,130,14
2013,Ishurdi,11,0,14
2013,Ishurdi,12,0,14
2013,Jessore,1,6,15
2013,Jessore,2,15,15
2013,Jessore,3,8,15
2013,Jessore,4,63,15
2013,Jessore,5,278,15
2013,Jessore,6,203,15
2013,Jessore,7,249,15
2013,Jessore,8,309,15
2013,Jessore,9,322,15
2013,Jessore,10,223,15
2013,Jessore,11,0,15
2013,Jessore,12,0,15
2013,Khepupara,1,0,16
2013,Khepupara,2,1,16
2013,Khepupara,3,0,16
2013,Khepupara,4,0,16
2013,Khepupara,5,727,16
2013,Khepupara,6,395,16
2013,Khepupara,7,640,16
2013,Khepupara,8,403,16
2013,Khepupara,9,536,16
2013,Khepupara,10,418,16
2013,Khepupara,11,0,16
2013,Khepupara,12,0,16
2013,Khulna,1,1,17
2013,Khulna,2,7,17
2013,Khulna,3,19,17
2013,Khulna,4,62,17
2013,Khulna,5,430,17
2013,Khulna,6,212,17
2013,Khulna,7,313,17
2013,Khulna,8,482,17
2013,Khulna,9,278,17
2013,Khulna,10,260,17
2013,Khulna,11,0,17
2013,Khulna,12,0,17
2013,Kutubdia,1,0,18
2013,Kutubdia,2,1,18
2013,Kutubdia,3,0,18
2013,Kutubdia,4,85,18
2013,Kutubdia,5,1088,18
2013,Kutubdia,6,1058,18
2013,Kutubdia,7,818,18
2013,Kutubdia,8,642,18
2013,Kutubdia,9,296,18
2013,Kutubdia,10,215,18
2013,Kutubdia,11,0,18
2013,Kutubdia,12,0,18
2013,M.court,1,0,19
2013,M.court,2,8,19
2013,M.court,3,4,19
2013,M.court,4,65,19
2013,M.court,5,671,19
2013,M.court,6,658,19
2013,M.court,7,482,19
2013,M.court,8,583,19
2013,M.court,9,355,19
2013,M.court,10,218,19
2013,M.court,11,0,19
2013,M.court,12,0,19
2013,Madaripur,1,0,20
2013,Madaripur,2,6,20
2013,Madaripur,3,15,20
2013,Madaripur,4,29,20
2013,Madaripur,5,751,20
2013,Madaripur,6,199,20
2013,Madaripur,7,309,20
2013,Madaripur,8,274,20
2013,Madaripur,9,365,20
2013,Madaripur,10,200,20
2013,Madaripur,11,4,20
2013,Madaripur,12,0,20
2013,Mongla,1,0,21
2013,Mongla,2,5,21
2013,Mongla,3,2,21
2013,Mongla,4,28,21
2013,Mongla,5,359,21
2013,Mongla,6,244,21
2013,Mongla,7,401,21
2013,Mongla,8,287,21
2013,Mongla,9,219,21
2013,Mongla,10,286,21
2013,Mongla,11,0,21
2013,Mongla,12,0,21
2013,Mymensingh,1,0,22
2013,Mymensingh,2,18,22
2013,Mymensingh,3,21,22
2013,Mymensingh,4,69,22
2013,Mymensingh,5,308,22
2013,Mymensingh,6,267,22
2013,Mymensingh,7,318,22
2013,Mymensingh,8,343,22
2013,Mymensingh,9,132,22
2013,Mymensingh,10,263,22
2013,Mymensingh,11,0,22
2013,Mymensingh,12,0,22
2013,Patuakhali,1,1,23
2013,Patuakhali,2,4,23
2013,Patuakhali,3,0,23
2013,Patuakhali,4,27,23
2013,Patuakhali,5,637,23
2013,Patuakhali,6,333,23
2013,Patuakhali,7,552,23
2013,Patuakhali,8,411,23
2013,Patuakhali,9,412,23
2013,Patuakhali,10,281,23
2013,Patuakhali,11,0,23
2013,Patuakhali,12,0,23
2013,Rajshahi,1,0,24
2013,Rajshahi,2,22,24
2013,Rajshahi,3,12,24
2013,Rajshahi,4,51,24
2013,Rajshahi,5,188,24
2013,Rajshahi,6,178,24
2013,Rajshahi,7,101,24
2013,Rajshahi,8,254,24
2013,Rajshahi,9,238,24
2013,Rajshahi,10,204,24
2013,Rajshahi,11,0,24
2013,Rajshahi,12,0,24
2013,Rangamati,1,0,25
2013,Rangamati,2,2,25
2013,Rangamati,3,2,25
2013,Rangamati,4,83,25
2013,Rangamati,5,435,25
2013,Rangamati,6,280,25
2013,Rangamati,7,274,25
2013,Rangamati,8,200,25
2013,Rangamati,9,476,25
2013,Rangamati,10,198,25
